DateAdded	Title	DOI	Year	Journal/Publisher	Abstract	Keywords	URL	Issue	Reviewers	PRs
2020-03-20	Mild/Moderate 2019-nCoV Remdesivir RCT	NA	2020	ClinicalTrials	In December 2019, Wuhan, in Hubei province, China, became the center of an outbreak of pneumonia of unknown cause. In a short time, Chinese scientists had shared the genome information of a novel coronavirus (2019‐nCoV) from these pneumonia patients and developed a real‐time reverse transcription PCR (real time RT‐PCR) diagnostic assay. Whilst the outbreak is likely to have started from a zoonotic transmission event associated with a large seafood market that also traded in live wild animals, it soon became clear that person‐to‐person transmission was also occurring. The number of cases of infection with 2019‐nCoV identified in Wuhan increased markedly over the later part of January 2020, with cases identified in multiple other Provinces of China and internationally. Mathematical models of the expansion phase of the epidemic suggested that sustained person‐to‐person transmission is occurring, and the R‐zero is substantially above 1, the level required for a self‐sustaining epidemic in human populations. The clinical spectrum of 2019‐nCoV infection appears to be wide, encompassing asymptomatic infection, a mild upper respiratory tract illness, and severe viral pneumonia with respiratory failure and even death. Although the per infection risk of severe disease remains to be determined, and may differ from the initial reports of 10‐15%, the large number of cases in Wuhan has resulted in a large number of patients hospitalised with pneumonia. Progression from prodromal symptoms (usually fever, fatigue, cough) to severe pneumonia requiring supplementary oxygen support, mechanical ventilation, or in some cases ECMO appears to occur most commonly during the second week of illness in association with persistent viral RNA detection. This provides a window of opportunity to test candidate antiviral therapeutics. This new coronavirus, and previous experiences with SARS and MERS‐CoV, highlight the need for therapeutics for human coronavirus infections that can improve clinical outcomes, reduce risk of disease progression, speed recovery, and reduce the requirements for intensive supportive care and prolonged hospitalisation. In addition, treatments for mild cases to reduce the duration of illness and infectivity may also be of value were 2019‐nCoV to become pandemic and/or endemic in human populations. Given no specific antiviral therapy for 2019‐nCoV infection and the availability of remdesvir as a potential antiviral agent based on pre‐clinical studies in SARS‐CoV and MERS‐CoV infections, this randomized, controlled, double blind trial will evaluate the efficacy and safety of remdesivir in patients hospitalized with mild or moderate 2019‐nCoV respiratory disease.	NA	https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02080006/full; https://clinicaltrials.gov/show/NCT04252664			
2020-03-20	Old Weapon for New Enemy: Drug Repurposing for Treatment of Newly Emerging Viral Diseases	10.1007/s12250-020-00204-7	2020	Virologica Sinica	In a very recent work by a research team led by Drs. Gengfu Xiao, Wu Zhong and Zhihong Hu, the antiviral efficiency of the FDA-approved drugs including ribavirin, penciclovir, nitazoxanide, nafamostat, chloroquine (CQ) and two well-known broad-spectrum antiviral drugs remdesivir (RDV, GS-5734) and favipiravir (T-705) were evaluated against a clinical isolate of 2019-nCoV in a cell culture infection model (Wang et al.2020). The authors found that two compounds CQ (EC50 value?=?1.13 µmol/L; CC50? ?100 µmol/L, SI? ?88.50) and RDV (EC50?=?0.77 µmol/L; CC50? ?100 µmol/L; SI? ?129.87) potently blocked virus infection at low-micromolar concentration and showed high selectivity index (SI). From the in vitro results, these two compounds appear promising to be transformed into clinical drugs for treatment of 2019-nCoV infections.AU - Guo, Deyin	NA	https://doi.org/10.1007/s12250-020-00204-7			
2020-03-20	Prophylactic and therapeutic remdesivir (GS-5734) treatment in the rhesus macaque model of MERS-CoV infection	https://dx.doi.org/10.1073/pnas.1922083117	2020	Proceedings of the National Academy of Sciences of the United States of America	The continued emergence of Middle East Respiratory Syndrome (MERS) cases with a high case fatality rate stresses the need for the availability of effective antiviral treatments. Remdesivir (GS-5734) effectively inhibited MERS coronavirus (MERS-CoV) replication in vitro, and showed efficacy against Severe Acute Respiratory Syndrome (SARS)-CoV in a mouse model. Here, we tested the efficacy of prophylactic and therapeutic remdesivir treatment in a nonhuman primate model of MERS-CoV infection, the rhesus macaque. Prophylactic remdesivir treatment initiated 24 h prior to inoculation completely prevented MERS-CoV-induced clinical disease, strongly inhibited MERS-CoV replication in respiratory tissues, and prevented the formation of lung lesions. Therapeutic remdesivir treatment initiated 12 h postinoculation also provided a clear clinical benefit, with a reduction in clinical signs, reduced virus replication in the lungs, and decreased presence and severity of lung lesions. The data presented here support testing of the efficacy of remdesivir treatment in the context of a MERS clinical trial. It may also be considered for a wider range of coronaviruses, including the currently emerging novel coronavirus 2019-nCoV.	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=medp&AN=32054787; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32054787&id=10.1073%2Fpnas.1922083117&issn=0027-8424&isbn=&volume=&issue=&spage=&pages=&date=2020&title=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&atitle=Prophylactic+and+therapeutic+remdesivir+%28GS-5734%29+treatment+in+the+rhesus+macaque+model+of+MERS-CoV+infection.&aulast=de+Wit&pid=%3Cauthor%3Ede+Wit+E%2CFeldmann+F%2CCronin+J%2CJordan+R%2COkumura+A%2CThomas+T%2CScott+D%2CCihlar+T%2CFeldmann+H%3C%2Fauthor%3E&%3CAN%3E32054787%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-20	Quarantined at home now, U.S. scientist describes his visit to China’s hot zone	10.1126/science.abb6154	2020	Science	On 13 February, Clifford Lane went to a Washington, D.C.–area airport to catch a flight to Japan, where he would help launch a study of an experimental drug, remdesivir, against coronavirus disease 2019 (COVID-19). Lane is a deputy director at the U.S. National Institute of Allergy and Infectious Diseases and a right-hand man to Anthony Fauci, head of NIAID and the top research scientist in the country advising the White House on the outbreak of the virus. As Lane waited to board his plane, he was told that his final destination had changed. “I get an email, ‘You need to go to China.’ It’s like, are you kidding?” Lane had been selected as one of two U.S. scientists to join a World Health Organization team of 13 international researchers who would tour five different cities with 12 Chinese colleagues to get a firsthand look at the coronavirus epidemic there. The joint mission, which ran from 16–23 February led to a report that offered more details about the clinical course of COVID-19 and the epidemiology in China than had appeared anywhere before.	NA	https://www.sciencemag.org/news/2020/03/quarantined-scientist-reveals-what-it-s-be-china-s-hot-zone			
2020-03-20	Remdesivir and chloroquine effectively inhibit the recently emerged novel coronavirus (2019-nCoV) in vitro	https://dx.doi.org/10.1038/s41422-020-0282-0	2020	Cell Research	NA	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=prem&AN=32020029; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32020029&id=10.1038%2Fs41422-020-0282-0&issn=1001-0602&isbn=&volume=30&issue=3&spage=269&pages=269-271&date=2020&title=Cell+Research&atitle=Remdesivir+and+chloroquine+effectively+inhibit+the+recently+emerged+novel+coronavirus+%282019-nCoV%29+in+vitro.&aulast=Wang&pid=%3Cauthor%3EWang+M%2CCao+R%2CZhang+L%2CYang+X%2CLiu+J%2CXu+M%2CShi+Z%2CHu+Z%2CZhong+W%2CXiao+G%3C%2Fauthor%3E&%3CAN%3E32020029%3C%2FAN%3E&%3CDT%3ELetter%3C%2FDT%3E			
2020-03-20	Remdesivir as a possible therapeutic option for the COVID-19	https://dx.doi.org/10.1016/j.tmaid.2020.101615	2020	Travel Medicine & Infectious Disease	NA	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=medp&AN=32145386; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32145386&id=10.1016%2Fj.tmaid.2020.101615&issn=1477-8939&isbn=&volume=&issue=&spage=101615&pages=101615&date=2020&title=Travel+Medicine+%26+Infectious+Disease&atitle=Remdesivir+as+a+possible+therapeutic+option+for+the+COVID-19.&aulast=Al-Tawfiq&pid=%3Cauthor%3EAl-Tawfiq+JA%2CAl-Homoud+AH%2CMemish+ZA%3C%2Fauthor%3E&%3CAN%3E32145386%3C%2FAN%3E&%3CDT%3EEditorial%3C%2FDT%3E			
2020-03-20	Severe 2019-nCoV Remdesivir RCT	NA	2020	ClinicalTrials	In December 2019, Wuhan, in Hubei province, China, became the center of an outbreak of pneumonia of unknown cause. In a short time, Chinese scientists had shared the genome information of a novel coronavirus (2019‐nCoV) from these pneumonia patients and developed a real‐time reverse transcription PCR (real time RT‐PCR) diagnostic assay. Whilst the outbreak is likely to have started from a zoonotic transmission event associated with a large seafood market that also traded in live wild animals, it soon became clear that person‐to‐person transmission was also occurring. The number of cases of infection with 2019‐nCoV identified in Wuhan increased markedly over the later part of January 2020, with cases identified in multiple other Provinces of China and internationally. Mathematical models of the expansion phase of the epidemic suggested that sustained person‐to‐person transmission is occurring, and the R‐zero is substantially above 1, the level required for a self‐sustaining epidemic in human populations. The clinical spectrum of 2019‐nCoV illness appears to be wide, encompassing asymptomatic infection, a mild upper respiratory tract infection, and severe viral pneumonia with respiratory failure and even death. Although the per infection risk of severe disease remains to be determined, case‐fatality risk of 11‐14% has been reported in several initial studies of seriously ill patients and case‐fatality has been estimated approximately at 2% overall. Also the large number of cases in Wuhan has resulted in a large number of patients hospitalised with pneumonia requiring supplemental oxygen and sometimes more advance ventilator support. This new coronavirus, and previous experiences with SARS and MERS‐CoV, highlight the need for therapeutics for human coronavirus infections that can improve clinical outcomes, speed recovery, and reduce the requirements for intensive supportive care and prolonged hospitalisation. Given no specific antiviral therapy for 2019‐nCoV infection and the ready availability of remdesvir as a potential antiviral agent, based on pre‐clinical studies in SARS‐CoV and MERS‐CoV infections, this randomized, controlled, double blind trial will evaluate the efficacy and safety of remdesivir in patients hospitalized with severe 2019‐nCoV respiratory disease.	NA	https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02080139/full; https://clinicaltrials.gov/show/NCT04257656			
2020-03-20	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and coronavirus disease-2019 (COVID-19): The epidemic and the challenges	https://dx.doi.org/10.1016/j.ijantimicag.2020.105924	2020	International Journal of Antimicrobial Agents	The emergence of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2; previously provisionally named 2019 novel coronavirus or 2019-nCoV) disease (COVID-19) in China at the end of 2019 has caused a large global outbreak and is a major public health issue. As of 11 February 2020, data from the World Health Organization (WHO) have shown that more than 43 000 confirmed cases have been identified in 28 countries/regions, with  99% of cases being detected in China. On 30 January 2020, the WHO declared COVID-19 as the sixth public health emergency of international concern. SARS-CoV-2 is closely related to two bat-derived severe acute respiratory syndrome-like coronaviruses, bat-SL-CoVZC45 and bat-SL-CoVZXC21. It is spread by human-to-human transmission via droplets or direct contact, and infection has been estimated to have mean incubation period of 6.4 days and a basic reproduction number of 2.24-3.58. Among patients with pneumonia caused by SARS-CoV-2 (novel coronavirus pneumonia or Wuhan pneumonia), fever was the most common symptom, followed by cough. Bilateral lung involvement with ground-glass opacity was the most common finding from computed tomography images of the chest. The one case of SARS-CoV-2 pneumonia in the USA is responding well to remdesivir, which is now undergoing a clinical trial in China. Currently, controlling infection to prevent the spread of SARS-CoV-2 is the primary intervention being used. However, public health authorities should keep monitoring the situation closely, as the more we can learn about this novel virus and its associated outbreak, the better we can respond.	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=prem&AN=32081636; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32081636&id=10.1016%2Fj.ijantimicag.2020.105924&issn=0924-8579&isbn=&volume=55&issue=3&spage=105924&pages=105924&date=2020&title=International+Journal+of+Antimicrobial+Agents&atitle=Severe+acute+respiratory+syndrome+coronavirus+2+%28SARS-CoV-2%29+and+coronavirus+disease-2019+%28COVID-19%29%3A+The+epidemic+and+the+challenges.&aulast=Lai&pid=%3Cauthor%3ELai+CC%2CShih+TP%2CKo+WC%2CTang+HJ%2CHsueh+PR%3C%2Fauthor%3E&%3CAN%3E32081636%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-20	SLEW OF TRIALS LAUNCH TO TEST CORONAVIRUS TREATMENTS IN CHINA	http://dx.doi.org/10.1038/d41586-020-00444-3	2020	Nature	Soumya Swaminathan, chief scientist at the World Health Organization (WHO), says that the agency is drawing up a plan for a clinical-trial protocol that researchers around the world could use, and working with scientists to help set standards for the trials in China, which include as many as 600 people each. The WHO's clinical-trial protocol will compare two or three therapies, including an HIV-drug combination (lopinavir and ritonavir) and an experimental antiviral called remdesivir. In one, a team at the First Affiliated Hospital of Zhejiang University will infuse 28 people with stem cells derived from menstrual blood, and compare results with those from people who did not receive the infusions.	Environmental Studies; Clinical trials; Scientists; Ritonavir; Stem cells; Lopinavir; Drugs; Researchers; Menstruation; Human immunodeficiency virus--HIV; Epidemics; Medical research; Respiratory diseases; Coronaviruses; Middle East; United States--US; China; California; France	https://search.proquest.com/docview/2369409800?accountid=26724; http://sfx.library.cdc.gov/cdc/?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ%3Ahealthcompleteshell&atitle=SLEW+OF+TRIALS+LAUNCH+TO+TEST+CORONAVIRUS+TREATMENTS+IN+CHINA&title=Nature&issn=00280836&date=2020-02-20&volume=578&issue=7795&spage=347&au=Maxmen%2C+Amy&isbn=&jtitle=Nature&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1038%2Fd41586-020-00444-3			
2020-03-20	Strategies against the novel coronavirus: Possible applications of the experimental Ebola drug remdesivir are being tested. [German]	NA	2020	Deutsche Apotheker Zeitung	NA	drug delivery system; Ebola hemorrhagic fever; short survey; remdesivir	https://www.deutsche-apotheker-zeitung.de/daz-az/2020/daz-5-2020/strategien-gegen-das-neue-coronavirus; http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emexb&AN=2004968208; http://sfx.library.cdc.gov/cdc?sid=OVID:embase&id=pmid:&id=&issn=0011-9857&isbn=&volume=160&issue=5&spage=&pages=&date=2020&title=Deutsche+Apotheker+Zeitung&atitle=Strategien+gegen+das+neue+Coronavirus&aulast=&pid=%3Cauthor%3Eanonymous%3C%2Fauthor%3E&%3CAN%3E2004968208%3C%2FAN%3E&%3CDT%3EShort+Survey%3C%2FDT%3E			
2020-03-20	Strategies for the development of drugs targeting novel coronavirus 2019-nCoV	NA	2020	Acta Pharmaceutica Sinica	&lt;p&gt;&lt;b&gt;&lt;/b&gt; There is no specific drug that has been approved for 2019-nCoV. There are a number of factors that pose major challenges in their development. Approaches to the development of anti-2019-nCoV include screening existing broad-spectrum antiviral drugs, repositioning of readily available clinical compounds, and &lt;italic&gt;de novo&lt;/italic&gt; development of novel and specific agents for 2019-nCoV. Candidate compounds can be developed either to inhibit virus-based targets, such as RNA proteases, polymerase, spike glycoproteins, and viral envelop and membrane proteins, or to inhibit host-based targets, such as receptors and proteases that are utilized by virus for viral entry and endocytosis. Recently, the RNA polymerase remdesivir had demonstrated clinical efficacy in one patient with severe novel coronavirus pneumonia (NCP). The broad-spectrum viral protease inhibitor Kaletra&lt;sup&gt;&reg;&lt;/sup&gt; is also recommended in the current NCP clinical practice. Both drugs had lately been proceeded into multiple controlled phase III clinical trials to test their safety and efficacy in NCP. Combinational therapies consisting of multiple drugs provide other viable options against 2019-nCoV, based on scientific and clinical rationales. Using bioinformatics and database analysis, we have identified 75 clinically compounds, including 20 marketed compounds, that are efficacious in inhibiting key targets in virus- and host-based approaches, which may facilitate the development of new therapeutic options for 2019-nCoV. &lt;/p&gt;	NA	NA			
2020-03-20	Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Moderate Coronavirus Disease (COVID-19) Compared to Standard of Care Treatment	NA	2020	NA	NA	covid-19	https://ClinicalTrials.gov/show/NCT04292730			
2020-03-20	Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19)	NA	2020	NA	NA	covid-19	https://ClinicalTrials.gov/show/NCT04292899			
2020-03-20	Teicoplanin: an alternative drug for the treatment of coronavirus COVID-19?	https://dx.doi.org/10.1016/j.ijantimicag.2020.105944	2020	International Journal of Antimicrobial Agents	In December 2019, a new coronavirus, named SARS-CoV-2, has emerged from China causing pneumonia outbreaks first in the Wuhan region and have now spread worldwide because of its probable high transmission efficiency. Due to the lack of efficient and specific treatments and the need to contain the epidemic, drug repurposing appears to be the best tool to find therapeutic solution. Chloroquine, remdesivir, lopinavir, ribavirin or ritonavir have shown efficacy to inhibit coronavirus in vitro. Teicoplanin, an antibiotic used to treat staphylococci infection, previously showed efficacy to inhibit the first stage of MERS-coronarivus viral cycle in human cells. This activity is conserved on the SARS-Cov-2, thus placing teicoplanin as a potential treatment for patients with this virus.	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=medp&AN=32179150; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32179150&id=10.1016%2Fj.ijantimicag.2020.105944&issn=0924-8579&isbn=&volume=&issue=&spage=105944&pages=105944&date=2020&title=International+Journal+of+Antimicrobial+Agents&atitle=Teicoplanin%3A+an+alternative+drug+for+the+treatment+of+coronavirus+COVID-19%3F.&aulast=Baron&pid=%3Cauthor%3EBaron+SA%2CDevaux+C%2CColson+P%2CRaoult+D%2CRolain+JM%3C%2Fauthor%3E&%3CAN%3E32179150%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-20	The 2019 Novel Coronavirus Outbreak - A Global Threat	NA	2020	Journal of the Association of Physicians of India	The 2019 Novel Corona virus infection (COVID 19) is an ongoing public health emergency of international significance. There are significant knowledge gaps in the epidemiology, transmission dynamics, investigation tools and management. In this article, we review the available evidence about this disease. Every decade has witnessed the evolution of a new coronavirus epidemic since the last three decades. The varying transmission patterns, namely, nosocomial transmission and spread through mildly symptomatic cases is an area of concern. There is a spectrum of clinical features from mild to severe life threatening disease with major complications like severe pneumonia, ARDS, acute cardiac injury and septic shock. Presence of bilateral ground glass opacity and consolidation on imaging in appropriate clinical background should raise a suspicion about COVID 19. Poor prognostic factors include Multilobular infiltration on chest imaging, Lymphopenia, Bacterial co-infection, Smoking history, Chronic medical conditions like Hypertension and age  60 years (MuLBSTA score). Diagnosis is confirmed with PCR based testing of appropriate respiratory samples. Management is primarily supportive, with newer antivirals (lopinavir ritonavir and Remdesivir) under investigation. Role of steroids is still inconclusive. Standard infection control and prevention techniques should be followed. Vigilant screening of suspected cases and their contacts is important. Isolation of symptomatic cases and home quarantine of asymptomatic contacts is recommended. To conclude, controlling this highly transmissible disease requires international co-ordination.	*Betacoronavirus; Coronavirus; *Coronavirus Infections; Disease Outbreaks; Humans; txid2697049 (severe acute respiratory syndrome coronavirus 2)	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=medl&AN=32138488; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32138488&id=&issn=0004-5772&isbn=&volume=68&issue=3&spage=67&pages=67-71&date=2020&title=Journal+of+the+Association+of+Physicians+of+India&atitle=The+2019+Novel+Coronavirus+Outbreak+-+A+Global+Threat.&aulast=Khot&pid=%3Cauthor%3EKhot+WY%2CNadkar+MY%3C%2Fauthor%3E&%3CAN%3E32138488%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-20	The antiviral compound remdesivir potently inhibits RNA-dependent RNA polymerase from Middle East respiratory syndrome coronavirus	https://dx.doi.org/10.1074/jbc.AC120.013056	2020	Journal of Biological Chemistry	Antiviral drugs for managing infections with human coronaviruses are not yet approved, posing a serious challenge to current global efforts aimed at containing the outbreak of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Remdesivir (RDV) is an investigational compound with a broad spectrum of antiviral activities against RNA viruses, including SARS-CoV and Middle East respiratory syndrome (MERS-CoV). RDV is a nucleotide analog inhibitor of RNA-dependent RNA polymerases (RdRps). Here, we co-expressed the MERS-CoV nonstructural proteins nsp5, nsp7, nsp8, and nsp12 (RdRp) in insect cells as a part a polyprotein to study the mechanism of inhibition of MERS-CoV RdRp by RDV. We initially demonstrated that nsp8 and nsp12 form an active complex. The triphosphate form of the inhibitor (RDV-TP) competes with its natural counterpart ATP. Of note, the selectivity value for RDV-TP obtained here with a steady-state approach suggests that it is more efficiently incorporated than ATP and two other nucleotide analogues. Once incorporated at position i, the inhibitor caused RNA synthesis arrest at position i+3. Hence, the likely mechanism of action is delayed RNA chain termination. The additional three nucleotides may protect the inhibitor from excision by the viral 3'-5' exonuclease activity. Together, these results help to explain the high potency of RDV against RNA viruses in cell-based assays.	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=medp&AN=32094225; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32094225&id=10.1074%2Fjbc.AC120.013056&issn=0021-9258&isbn=&volume=&issue=&spage=&pages=&date=2020&title=Journal+of+Biological+Chemistry&atitle=The+antiviral+compound+remdesivir+potently+inhibits+RNA-dependent+RNA+polymerase+from+Middle+East+respiratory+syndrome+coronavirus.&aulast=Gordon&pid=%3Cauthor%3EGordon+CJ%2CTchesnokov+EP%2CFeng+JY%2CPorter+DP%2CGotte+M%3C%2Fauthor%3E&%3CAN%3E32094225%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-20	Treatment to prevent the development of severe COVID-19	10.1254/jpssuppl.93.0_2-ES-4	2020	Proceedings for Annual Meeting of The Japanese Pharmacological Society	The respiratory virus infection COVID-19 caused by the new coronavirus SARS-CoV2 has been reported in China since December 2019. It has been reported that COVID-19 tends to be more severe in the elderly and in patients with underlying diseases including diabetes, heart disease, and chronic lung disease. In severe cases, patients require intensive cares including mechanical ventilation in the ICUs. So far, no biomarker that predicts the severity, or no therapeutic strategies to prevent the development of severe diseases has been established. Pathology of severe COVID-19 has two aspects: viral overgrowth and excess pulmonary inflammation. For the former, clinical trials using existing drugs such as remdesivir (nucleic acid drug), lopinavir/ritonavir combination drug (protease inhibitor), favipravir (polymerase inhibitor), and interferon (antiviral drugs) are being conducted in patients with severe COVID-19 in China. Furthermore the interest has been focused on immune globulin preparations enriched with pathogen-specific antibodies collected from the plasma of recovered patients. For the latter, clinical studies using tocilizumab (IL-6 receptor antibody) and ACE2 protein have been conducted with the purpose of reducing excessive inflammation of the lung. In addition, single cell analysis of immune cells and comprehensive repertoire analysis of TCR/BCR using patient blood are in progress overseas, which are useful to elucidate the mechanism of the severe disease progression and identify the useful biomarkers for it.	NA	https://www.jstage.jst.go.jp/article/jpssuppl/93/0/93_2-ES-4/_article/-char/ja/			
